Season,Date submitted,Order number,Username,Order status,Due date,Charged,Charged amount,Charged by operator,Product name,Physical document,Copies,Paper size,Paper color,Paper type,Print color,Single or double sided,Binding,Stab binding Material,Saddle stitch binding Material,Saddle stitch binding Binding Edge,Stapling Position,Front cover,Front cover Print on cover,Back cover,Hole punching,Laminating,Cutting,Collating,Folding,Packaging,Material name,Material color,Print Information (DMC staff only) Square Inches,Print Information (DMC staff only) Printer,Print information Print mode,Print information Filament Weight (CLC/DMC Staff use only),Special Information (Operator Only) Job difficulty,Special Information (Operator Only) Machine,Delivery option,Delivery label,Delivery details,Proof required,Total color pages,Total grayscale pages
Fall 2025,11/12/2025 21:41,26612.0,tyti2329,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,macl5840,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 21:37,26611.0,jaet6563,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 21:13,26610.0,lipo2678,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 21:12,26609.0,mami6514,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 20:52,26608.0,akto2105,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 20:47,26607.0,emzh4937,Cancelled,11/13/2025,No,,,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/12/2025 20:35,26606.0,tysm3631,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 20:22,26605.0,amco3931,Completed - Ready For Pickup,11/17/2025,Yes,$0.00 ,assh2097,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,White,,,Standard,45.1,2-5 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/12/2025 20:18,26604.0,krad5141,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,macl5840,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 19:58,26603.0,kywi5289,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,macl5840,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 19:39,26602.0,mibr3166,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 19:22,26601.0,isra2406,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,macl5840,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 19:13,26600.0,taho1195,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 19:10,26599.0,avco7884,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 18:45,26598.0,jodu1175,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 18:34,26597.0,rash4293,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 18:12,26596.0,jaba1037,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 17:44,26595.0,chle8052,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 17:29,26594.0,desc2143,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 17:12,26593.0,vica5779,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 17:10,26592.0,mabr7216,Completed - Ready For Pickup,11/13/2025,Yes,$0.00 ,bhvi9697,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 16:43,26591.0,kywi5289,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,magl3911,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 16:30,26589.0,cahu3426,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,magl3911,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 16:24,26588.0,cagi7283,Completed - Ready For Pickup,11/17/2025,Yes,$1.05 ,miba2167,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,Standard,32.42,< 2 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/12/2025 16:04,26587.0,eler9304,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,magl3911,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 16:03,26586.0,codu4057,Completed - Ready For Pickup,11/17/2025,Yes,$0.89 ,miba2167,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,High Speed,27.41,< 2 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/12/2025 15:55,26585.0,elbo6190,Cancelled,11/17/2025,No,,,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,High Speed,,,,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/12/2025 15:54,26584.0,racl9564,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,magl3911,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 15:48,26583.0,daji9569,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,magl3911,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 15:34,26582.0,caba4653,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,magl3911,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 15:28,26581.0,emva9313,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,magl3911,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 15:24,26579.0,meco4283,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,magl3911,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 15:20,26578.0,olni9385,Completed - Ready For Pickup,11/17/2025,Yes,$0.00 ,eeto3049,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Teal,,,High Speed,169.8,5-10 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/12/2025 15:11,26575.0,beda2798,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,macl5840,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 15:08,26574.0,nojo1657,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,magl3911,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 15:08,26573.0,jawe1473,Completed - Ready For Pickup,11/17/2025,Yes,$0.71 ,miba2167,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,High Speed,12.68,< 2 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/12/2025 15:04,26571.0,siro9621,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,magl3911,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 15:02,26570.0,teno1884,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,macl5840,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 14:48,26568.0,geku6891,Cancelled,11/17/2025,No,,,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,High Speed,,,,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/12/2025 14:42,26567.0,nopo2808,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 14:42,26566.0,jaar5772,Completed - Ready For Pickup,11/13/2025,Yes,$0.00 ,macl5840,Large-Format Poster,No,1.0,Custom,Heavyweight Matte,60 inch,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,4.0,0.0
Fall 2025,11/12/2025 14:40,26564.0,alhe7131,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,macl5840,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 14:39,26563.0,alle5434,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,macl5840,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 14:39,26562.0,joro7781,Completed - Ready For Pickup,11/17/2025,Yes,$0.71 ,miba2167,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,High Speed,14.03,< 2 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/12/2025 14:37,26561.0,iswh6050,Cancelled,11/17/2025,No,,,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,High Speed,,,,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/12/2025 14:37,26560.0,alwo4124,Cancelled,11/14/2025,No,,,Document,No,1.0,Tabloid (11 x 17),White,Generic Printer Paper,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,23.0,0.0
Fall 2025,11/12/2025 14:10,26556.0,nile8947,Completed - Ready For Pickup,11/17/2025,Yes,$0.00 ,bhvi9697,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,White,,,High Speed,,< 2 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/12/2025 14:02,26554.0,cuca4163,Completed - Ready For Pickup,11/17/2025,Yes,$2.23 ,miba2167,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,High Speed,70.07,< 2 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/12/2025 13:26,26552.0,yisa6478,Cancelled,11/13/2025,No,,,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 13:07,26550.0,viru7261,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,magl3911,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 13:04,26549.0,katu3896,Completed - Ready For Pickup,11/17/2025,Yes,$1.13 ,miba2167,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,High Speed,35.01,< 2 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/12/2025 13:01,26547.0,fico9181,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,magl3911,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 12:50,26545.0,luhe3565,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,magl3911,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 12:49,26544.0,chbo3163,Completed - Ready For Pickup,11/17/2025,Yes,$0.71 ,miba2167,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,High Speed,11.97,< 2 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/12/2025 12:37,26541.0,alpl9960,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,magl3911,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 12:22,26540.0,tydo2071,Completed - Ready For Pickup,11/17/2025,Yes,$0.86 ,eeto3049,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,High Speed,26.3,< 2 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/12/2025 12:18,26539.0,ezbi5138,Completed - Ready For Pickup,11/17/2025,Yes,$2.99 ,eeto3049,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Black,,,High Speed,94.29,< 2 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/12/2025 12:16,26537.0,elda3076,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 11:44,26536.0,albu1070,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,tani4057,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 11:35,26535.0,kawa4827,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,tani4057,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 11:17,26534.0,amma2374,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,eeto3049,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/12/2025 9:40,26532.0,rygu7065,Completed - Ready For Pickup,11/17/2025,Yes,$2.25 ,assh2097,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Green,,,High Speed,70.9,< 2 hrs,Bambu X1 Carbon,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/12/2025 9:40,26531.0,rygu7065,Completed - Ready For Pickup,11/17/2025,Yes,$2.12 ,assh2097,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Green,,,High Speed,66.6,2-5 hrs,Bambu X1 Carbon,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/12/2025 9:39,26530.0,rygu7065,Completed - Ready For Pickup,11/17/2025,Yes,$2.84 ,assh2097,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Green,,,High Speed,89.65,2-5 hrs,Bambu X1 Carbon,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/12/2025 9:39,26529.0,rygu7065,Completed - Ready For Pickup,11/17/2025,Yes,$2.54 ,assh2097,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Green,,,High Speed,80,5-10 hrs,Bambu X1 Carbon,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/12/2025 3:01,26525.0,daha3420,Completed - Ready For Pickup,11/17/2025,Yes,$2.11 ,assh2097,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,High Speed,66.4,< 2 hrs,Bambu X1 Carbon,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/11/2025 23:51,26523.0,slea3781,Completed - Ready For Pickup,11/14/2025,Yes,$2.51 ,eeto3049,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,High Speed,79.03,2-5 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/11/2025 22:57,26522.0,chth9785,Completed - Ready For Pickup,11/12/2025,Yes,$2.82 ,tani4057,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/11/2025 22:47,26521.0,daro9312,Completed - Ready For Pickup,11/12/2025,Yes,$2.82 ,tani4057,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/11/2025 22:30,26520.0,adfr2331,Completed - Ready For Pickup,11/12/2025,Yes,$2.82 ,tani4057,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/11/2025 21:02,26519.0,aipl2600,Completed - Ready For Pickup,11/12/2025,Yes,$2.82 ,tani4057,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/11/2025 17:19,26516.0,kare9449,Completed - Ready For Pickup,11/14/2025,Yes,$0.79 ,eeto3049,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,High Speed,24.24,< 2 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/11/2025 16:20,26515.0,clja1647,Cancelled,11/14/2025,No,,,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,High Speed,,,,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/11/2025 15:53,26513.0,kawa4827,Completed - Ready For Pickup,11/19/2025,Yes,$2.82 ,magl3911,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,0.0,1.0
Fall 2025,11/11/2025 15:29,26512.0,symc7829,Completed - Ready For Pickup,11/12/2025,Yes,$2.82 ,bhvi9697,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/11/2025 15:24,26510.0,coca5521,Completed - Ready For Pickup,11/20/2025,Yes,$1.17 ,bhvi9697,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,High Speed,36.28,< 2 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/11/2025 15:20,26509.0,phsc5451,Completed - Ready For Pickup,11/12/2025,Yes,$0.00 ,magl3911,Document,No,1.0,Letter (8.5 x 11),White,Generic Printer Paper,Grayscale,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,6.0,3.0
Fall 2025,11/11/2025 15:14,26508.0,phsc5451,Cancelled,11/12/2025,No,,,Document,No,1.0,Letter (8.5 x 11),White,Generic Printer Paper,Grayscale,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,3.0,2.0
Fall 2025,11/11/2025 15:13,26507.0,bela5768,Completed - Ready For Pickup,11/14/2025,Yes,$0.71 ,magl3911,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,Standard,,,,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/11/2025 15:09,26506.0,tydo2071,Cancelled,11/14/2025,No,,,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,High Speed,,,,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/11/2025 14:08,26504.0,meco4283,Completed - Ready For Pickup,11/14/2025,Yes,$1.33 ,magl3911,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,High Speed,,,,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/11/2025 13:59,26503.0,dagr8247,Completed - Ready For Pickup,11/12/2025,Yes,$2.55 ,bhvi9697,Document,No,1.0,Letter (8.5 x 11),White,Generic Printer Paper,Color,Single sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,9.0,9.0
Fall 2025,11/11/2025 13:55,26502.0,loha8912,Completed - Ready For Pickup,11/12/2025,Yes,$2.82 ,bhvi9697,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/11/2025 13:41,26500.0,maco8965,Completed - Ready For Pickup,11/13/2025,Yes,$2.82 ,bhvi9697,Large-Format Poster,No,1.0,"ARCH C (18""x24"")",Generic Poster Paper,,,,,,,,,,,,,,,,,,,,,HP DesignJet Z9 44 in.,,,,,Pick Up at DMC,,,,1.0,0.0
Fall 2025,11/11/2025 13:32,26499.0,jodu1175,Completed - Ready For Pickup,11/14/2025,Yes,$2.79 ,bhvi9697,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Any Color,,,High Speed,87.91,2-5 hrs,Prusa i3MK3S+,Pick Up at DMC,,,,0.0,0.0
Fall 2025,11/11/2025 13:05,26497.0,phsc5451,Cancelled,11/12/2025,No,,,Document,No,1.0,Tabloid (11 x 17),White,Generic Printer Paper,Grayscale,Double sided,,,,,,,,,,,,,,,,,,,,,,,Pick Up at DMC,,,,3.0,0.0
Fall 2025,11/11/2025 12:38,26496.0,trwh1883,Cancelled,11/14/2025,No,,,3D Print,No,1.0,,,,,,,,,,,,,,,,,,,,PLA,Orange,,,High Speed,,,,Pick Up at DMC,,,,0.0,0.0
